"07_Übung_Layoutplanung,Übung: Betriebsorganisation  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/aa1e70aa-5d88-49eb-95af-b2cd1883a8ac/97b80aaf-e4ac-49cd-9def-ae81b37b041d/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/aa1e70aa-5d88-49eb-95af-b2cd1883a8ac/14f88f3b-f81d-48fb-a060-800789b5bab9/concat.mp4"
"08.001 Kandiszerkleinerung,Mechanische Verfahrenstechnik 1 (BT)  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/7d734cea-7291-4b33-87ad-59001039fb8c/85ee60fa-89d8-4f22-bf0f-585b033e9ae3/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/7d734cea-7291-4b33-87ad-59001039fb8c/f8d727da-e3a7-4500-887c-7f4d4699535b/concat.mp4"
"08.01. Messtechnik Probenvorbereitung verbessert,Grundlagen der Umweltschutztechnik  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/1ae35814-e9c5-4ea8-aea1-b5c934300e40/846e7ebb-9b99-4b7a-a625-926eb59cdefc/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/1ae35814-e9c5-4ea8-aea1-b5c934300e40/725d3910-6484-4435-99c6-84e034619d9d/concat.mp4"
"08.01 Zerkleinern-Beanspruchungsarten-modelle-und-Maschinen-und-Materialfunktionen,Mechanische Verfahrenstechnik 1 (BT)  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/013b9852-ee00-4e5a-937f-5935a3f46749/0d3985dc-5db3-4033-834c-769f9c5df4f2/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/013b9852-ee00-4e5a-937f-5935a3f46749/ffc8aa07-b3e5-4c87-8458-db68cbd44e25/concat.mp4"
"08.02 Zerkleinern-Verformungsverhalten,Mechanische Verfahrenstechnik 1 (BT)  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/214d61a1-7158-44b9-a5cb-a9c06e688f3f/f46c5914-4aba-4118-b083-46b093ceb510/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/214d61a1-7158-44b9-a5cb-a9c06e688f3f/19664d04-066a-4964-b1c5-a72aa404605f/concat.mp4"
"08.03 Zerkleinern-Bruchbedingungen,Mechanische Verfahrenstechnik 1 (BT)  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/8a1108ee-473c-4226-a619-cdc2c778acd8/c2308b80-72fe-45be-8461-aad9897f34e4/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/8a1108ee-473c-4226-a619-cdc2c778acd8/cf5baee9-9e9f-4a92-8d75-74ea0242fbe1/concat.mp4"
"08.04 Zerkleinern-Zerkleinerungstechnische-Stoffeigenschaften-und-Bruchfunktion,Mechanische Verfahrenstechnik 1 (BT)  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/e5c7e8f1-193f-4c6a-9c23-e5f5e3e92749/4aa74cb8-845d-4e58-a659-94a0ab3724f1/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/e5c7e8f1-193f-4c6a-9c23-e5f5e3e92749/3eb779a1-40c5-4b9b-8af8-b09d98d46a29/concat.mp4"
"08 Begutachtung - Strafrechtliche Verantwortlichkeit,Seminar: Forensische Psychologie: Straftäterbehandlung  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/23db09c3-13a7-4630-87e6-1200b497991f/1fb6cf7a-df99-4f8d-99cd-3f149496b4be/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/23db09c3-13a7-4630-87e6-1200b497991f/b5209a43-fd95-47f4-96c5-18f7153a6d30/concat.mp4"
"08_Electronic_Data_Interchange,Enterprise-Resource-Planning-Systeme  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/02c91e20-da8a-4ea4-ac2d-dfa80f669daf/18a32d0a-f9cb-4a51-be49-636056917645/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/02c91e20-da8a-4ea4-ac2d-dfa80f669daf/890cda15-37d4-4b7f-abdf-3dc4162c207d/concat.mp4"
"08-Hören-1 Grundlagen Schall,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/3e7c6e86-bd6d-4ff3-8ba8-8af082a2be33/f7cfceb3-3fbe-4fa5-9f77-60bc9675baa8/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/3e7c6e86-bd6d-4ff3-8ba8-8af082a2be33/0b09ffb8-1985-4907-ae53-87756ed5ae79/concat.mp4"
"08-Hören-2-Mittelohr,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/7c2a505d-b054-427f-a3f9-9fb84ecac332/6d0230e8-71bd-4e7b-8aa0-609a81424acf/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/7c2a505d-b054-427f-a3f9-9fb84ecac332/c17ce24f-2e9d-4deb-9a5f-c04ddc710b82/concat.mp4"
"08-Hören-3-Haarzellen,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/64c1e2e8-bf50-47fe-8b0e-09ab15b77fd4/c3edadb0-d45a-45a9-9df7-889a7190e167/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/64c1e2e8-bf50-47fe-8b0e-09ab15b77fd4/ab6bb4a7-c9d7-4db7-8299-a564950ee37c/concat.mp4"
"08-Hören-4-Hörbahn&Richtungshören,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/fe22bd19-0915-409c-bfb6-f073af2e22f5/4018094a-634f-4492-8986-c557a6f6ae3e/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/fe22bd19-0915-409c-bfb6-f073af2e22f5/2293d7c0-0c8f-4499-b33d-a1da181e4900/concat.mp4"
"08 Hören Nachbesprechung Teil1,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/d16a99fd-12ca-4b47-beb2-f9ff9b90ead5/ccaffec9-0ebf-48a6-894c-8f5c2a871ea6/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/d16a99fd-12ca-4b47-beb2-f9ff9b90ead5/07beeae9-60be-4031-a2a4-5f9cfd62df5a/concat.mp4"
"08 Hören Nachbesprechung Teil2,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/f4794663-f6ee-402d-9e23-363b08404148/1b8c63ba-9c52-4828-8629-645ab6007954/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/f4794663-f6ee-402d-9e23-363b08404148/0c3415cf-33d4-4e9a-aa6b-e12f7e160c47/concat.mp4"
"08-Kinetische Aktivierung - Teil 2 - VL25.6.20,Vorlesung: Nachhaltige Chemie  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/916fee9a-7c64-4fd4-bd66-bd1b4179d95d/345e2601-1714-4671-972f-eef72b330121/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/916fee9a-7c64-4fd4-bd66-bd1b4179d95d/a4431519-838e-47b1-b93d-9dcaba3f80fe/concat.mp4"
"08 Menschliche Reaktionen auf hochautomatisierte Fahrzeuge,Forschung und Anwendung der Verkehrspsychologie  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/580a35d0-c77f-4c8d-ac29-a656b8b4a351/3b6ef9ea-7a3e-48a6-9c02-72b8a2f6c269/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/580a35d0-c77f-4c8d-ac29-a656b8b4a351/096ace79-0b73-48a2-8844-bff0431881b4/concat.mp4"
"08_Uebung_PTKFZ_Schichtstrukturen,Vorlesung: Produktionstechnik für die Kraftfahrzeugtechnik  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/baafd668-cfb7-4eca-9a7c-9f8062975d14/a6784d3c-3100-4778-83a5-6a30ce5ef433/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/baafd668-cfb7-4eca-9a7c-9f8062975d14/b7a11d60-3901-4dfb-9b89-0bcc364e0cfe/concat.mp4"
"09.01 Produktionsintegrierter Umweltschutz,Grundlagen der Umweltschutztechnik  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/15672aae-e9c5-4a4c-b149-77ce1c558569/1890e8e1-f509-4843-b2b7-5eb7bcd89d82/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/15672aae-e9c5-4a4c-b149-77ce1c558569/440ae7dd-f82f-4125-bd19-09af0040a014/concat.mp4"
"09.5 - Tipps und Tricks,Übung: Anwendungsorientierte Programmierung für Ingenieure  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/9c4e5154-7d6a-4174-b2b3-c94ea23bfc20/344afd86-180a-481e-ad01-f8c766b1251b/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/9c4e5154-7d6a-4174-b2b3-c94ea23bfc20/26f7c6b8-8876-4745-b038-1bad1920731e/concat.mp4"
"09-Batterien-Nico Schlüter - VL24.6.20,Vorlesung: Methoden und Systeme der Elektrochemie  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/bef1cc3e-42b0-4a27-a3b6-8a197428e0d1/36f1789b-ef9f-4bea-8ac1-dceaccfd1d7f/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/bef1cc3e-42b0-4a27-a3b6-8a197428e0d1/42bf04e1-c639-40cd-87b5-fe2b1dfc4735/concat.mp4"
"09-Elektrochemie-VL2.7.20,Vorlesung: Nachhaltige Chemie  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/1ca670b3-0c45-49a5-92f2-f87910604578/bbe6c9cc-4c2b-459c-b6b7-e1357f6522b7/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/1ca670b3-0c45-49a5-92f2-f87910604578/5f1a8dfc-70cc-4a9b-b856-fb661d80a7d7/concat.mp4"
"09-Lernen-Nachbesprechung-Teil1,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/094c443c-fdbe-4114-8b49-21126c6c9d78/a5d05da2-6977-46cc-aaee-a2c6f78237a7/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/094c443c-fdbe-4114-8b49-21126c6c9d78/86bef22c-8f3c-4391-ab86-c13fd9aa723e/concat.mp4"
"09-Lernen-Nachbesprechung-Teil2,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/766d1079-e58d-4970-896a-c5804ed26f1d/3bdaa032-204c-4900-91fb-bbe6f4179df8/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/766d1079-e58d-4970-896a-c5804ed26f1d/d1a0fe6b-a51f-4b5c-b7a2-ae3004f6fcc7/concat.mp4"
"09-Lernen-Nachbesprechung-Teil3,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/6e4e3578-eee6-4ac5-9625-a10e7cfa9e50/da560509-03ad-4ef1-8be4-e1115b6d51a7/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/6e4e3578-eee6-4ac5-9625-a10e7cfa9e50/d64ac28f-8cee-4be2-ad85-8f7a471cff65/concat.mp4"
"09-Lernen-Teil1,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/8be072e5-8ef6-48da-9320-f1d5a9b03986/fcc27e21-944a-4043-93f3-567657ed3867/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/8be072e5-8ef6-48da-9320-f1d5a9b03986/4ff3aee2-7973-4a9f-b0d5-e017581579b7/concat.mp4"
"09-Lernen-Teil2,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/bde5bc63-50dd-4c6d-97dd-53de120b46c8/1bf4d59b-e79c-465f-a7d5-d7cd217ddb3d/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/bde5bc63-50dd-4c6d-97dd-53de120b46c8/5c9778d3-f7d8-4e6e-80b8-d8fb14f037c9/concat.mp4"
"09-Lernen-Teil3,Vorlesung: Vorlesung Tierphysiologie (Bio-BD 07)  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/c5e59077-6213-4519-9232-80df39f73878/fd692463-c022-42f1-ae70-d769bf28685d/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/c5e59077-6213-4519-9232-80df39f73878/aeed5caa-5a34-475f-bbc2-395ed12cdbcf/concat.mp4"
"09_Morphosyntax_Teil1,Vorlesung: Einführung in die linguistischen Grundlagen des Zweit- und Fremdspracherwerbs  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/facf3d6d-8e3d-4380-bb5c-67fc93d1247b/98f83978-6a15-41e7-8de5-7b285574e32f/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/facf3d6d-8e3d-4380-bb5c-67fc93d1247b/e5f20da6-a0a3-4f02-be54-e0fd965f39c1/concat.mp4"
"09_Morphosyntax_Teil2,Vorlesung: Einführung in die linguistischen Grundlagen des Zweit- und Fremdspracherwerbs  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/5d1c9872-037e-4b2f-91ff-30af0a5e4e10/1fe43816-987a-49e4-a980-be2178de1c7a/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/5d1c9872-037e-4b2f-91ff-30af0a5e4e10/c7198e33-be6f-4a02-ab11-9d1307192703/concat.mp4"
"09_Morphosyntax_Teil3,Vorlesung: Einführung in die linguistischen Grundlagen des Zweit- und Fremdspracherwerbs  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/746ffbc4-e69f-4001-9a79-53e2afbcf221/c0417bc4-4d5b-46e9-94a0-cad82c569b39/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/746ffbc4-e69f-4001-9a79-53e2afbcf221/ae97ecd2-0e43-4c4c-869d-6d6fcffbcce0/concat.mp4"
"09 Positive Psychologie_Rahm - Live,Seminar: Positive Psychologie - Theorien und Praxis der Glücksforschung  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/a8c5f04a-716a-4c95-b622-906585cfb097/e7349401-af40-406e-bd9f-b1eedf371c53/_presentation.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/a8c5f04a-716a-4c95-b622-906585cfb097/07edc204-99a7-4af7-b6b4-03f41b7e5310/webcams.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/a8c5f04a-716a-4c95-b622-906585cfb097/793e3f3b-5a30-4a2d-a359-e73979b1a727/webcams.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/a8c5f04a-716a-4c95-b622-906585cfb097/f253fcd6-a6ff-40d4-b6c4-cf28365e369a/_presentation.mp4"
"09_PTKFZ_SS20_Karosserie,Vorlesung: Produktionstechnik für die Kraftfahrzeugtechnik  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/5446adeb-bdae-41ce-9844-86c8d2836a49/85f1a598-64c1-449f-a290-11d06f346ec0/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/5446adeb-bdae-41ce-9844-86c8d2836a49/b7813b4c-d051-425d-93c6-d80b4d78a16d/concat.mp4"
"09 - Qt-GUI und JSON-Dateien,Übung: Anwendungsorientierte Programmierung für Ingenieure  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/ef08ef10-cfd0-4494-a7db-3ad831b6f006/fe38a109-a08d-4b67-b808-1e4fd5106995/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/ef08ef10-cfd0-4494-a7db-3ad831b6f006/712748b0-9c8e-46bf-982f-82350e7e884b/concat.mp4"
"09_Sitzung_intro,Vorlesung: Einführung in die Soziologie der Arbeit  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/27446f28-7230-4810-b72a-12eab4bf0e8d/e029d6c8-7773-47e7-9447-90808fbdbbb6/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/27446f28-7230-4810-b72a-12eab4bf0e8d/6997aa77-c953-427f-b239-8928f62c9202/concat.mp4"
"09_Sitzung_Teil1,Vorlesung: Einführung in die Soziologie der Arbeit  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/895a550c-5115-4b20-84a7-40587fe61534/2723ecac-1e7f-400a-9f27-ad16768be8cb/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/895a550c-5115-4b20-84a7-40587fe61534/7f84b208-2e90-43f1-a474-cacdc0eb1c7d/concat.mp4"
"09_Sitzung_Teil2,Vorlesung: Einführung in die Soziologie der Arbeit  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/3cc206fb-6ceb-4d85-9b81-366e5cab7beb/0e624f76-e41f-4afe-943b-37f48ae128e0/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/3cc206fb-6ceb-4d85-9b81-366e5cab7beb/b7767f0e-8720-4a22-9447-5046a09bdfaa/concat.mp4"
"09 VL Entwicklung - Jugendalter,Entwicklung über die Lebensspanne  - SoSe2020,360p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/af868ae1-bb75-42b8-a064-d85499c645f5/fa930f93-3531-4043-9e72-c7c4d06eff25/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/af868ae1-bb75-42b8-a064-d85499c645f5/86ca57f4-c603-4bc9-888d-c1b148992150/concat.mp4"
"10.1 Materialien,Additive Fertigung (3D-Druck)  - SoSe2020,720p-quality,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/6ff08ac5-b582-4aba-a7e1-b8a66cab706b/00636b7b-9832-4c13-a9be-8557419627fe/concat.mp4,https://opencast-present.rz.tu-bs.de/static/mh_default_org/engage-player/6ff08ac5-b582-4aba-a7e1-b8a66cab706b/618b8e9e-eb18-41a1-8cd7-dd41f650e131/concat.mp4"
